ConsumptionRatingText,FirstRegYear,Doors,InteriorColorText,Co2EmissionText,FirstRegMonth,Seats,ConsumptionTotalText,Ccm,ConditionTypeText,Properties,BodyColorText,DriveTypeText,TransmissionTypeText,Km,Hp,BodyTypeText,FuelTypeText,City,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,entity_id,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
G,2004,5,null,284 g/km,4,5,11.9 l/100km,4966,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat sequentiell,123300,306,Kombi,Benzin,Zuzwil,Mercedes-Benz,E 500,E 500 Avantgarde,E 500 Avantgarde,MERCEDES-BENZ E 500 Avantgarde,15c91949-2c23-4c23-a6df-d6c71aef7f79,11.9,l/100km
null,1995,4,schwarz,338 g/km,1,5,14.2 l/100km,5377,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,111900,327,Limousine,Benzin,Zuzwil,BMW,750,750iL,750iL,BMW 750iL,2363bfca-bea3-4caa-a31f-9e871bbbb9bd,14.2,l/100km
G,2001,2,schwarz,237 g/km,5,4,9.9 l/100km,2979,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe manuell,65300,231,Cabriolet,Benzin,Zuzwil,BMW,330,330Ci,330Ci,BMW 330Ci,a9187cf7-44f6-4951-b12f-b708fd994cdf,9.9,l/100km
null,1996,5,schwarz,215 g/km,1,5,9.0 l/100km,1990,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe manuell,79800,150,Kombi,Benzin,Zuzwil,BMW,320,320i Touring,320i Touring,BMW 320i Touring,086eb3b0-e14f-46bb-9cae-40ed451716ad,9.0,l/100km
null,1960,4,beige,null,7,5,null,845,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe,177000,33,Limousine,Benzin,Zuzwil,Renault,,DAUPHINE GORDINI,DAUPHINE GORDINI,RENAULT DAUPHINE GORDINI,41090f03-2129-4f96-8b82-2b2980b3564e,null,null
G,2007,4,schwarz,232 g/km,1,5,9.6 l/100km,2497,Occasion,"""Ab MFK""",Black,Allrad,Schaltgetriebe manuell,99800,218,Limousine,Benzin,Zuzwil,BMW,525,525xi,525xi,BMW 525xi,10ca5190-9f61-40dd-886d-f452cd97408b,9.6,l/100km
null,1980,0,braun,null,7,4,null,0,Oldtimer,null,Black,null,null,32000,0,Coupé,Benzin,Basel,Rolls-Royce,CORNICHE,CORNICHE II Coupé,II Coupé,ROLLS-ROYCE CORNICHE II Coupé,d2b2be7c-58a3-4904-bc29-325869afac01,null,null
G,2006,5,schwarz,374 g/km,6,5,15.9 l/100km,4197,Occasion,null,Blue,Allrad,Automat,49900,390,SUV / Geländewagen,Benzin,Zuzwil,Land Rover,RANGE ROVER SPORT,Range Rover Sport 4.2 V8 SC,Range Rover Sport 4.2 V8 SC,LAND ROVER Range Rover Sport 4.2 V8 SC,a1a03e74-fa18-4e86-8555-06f10b1f0341,15.9,l/100km
null,1989,2,null,null,2,2,null,2935,Occasion,null,Black,Hinterradantrieb,Schaltgetriebe,7000,478,Coupé,null,Sursee,Ferrari,F40 / F50,F40 / F50,null,FERRARI F40 / F50,fa044813-f1d5-4502-b184-862b4643d9bc,null,null
null,1972,2,schwarz,null,2,2,null,1605,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe,68000,124,Coupé,Benzin,Zuzwil,Renault,Alpine A110,Alpine A110 1600 S,1600 S,RENAULT Alpine A110 1600 S,10c07596-a648-4188-ab86-8c61d46b24c9,null,null
G,2011,4,beige,231 g/km,9,4,9.9 l/100km,5461,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automatisiertes Schaltgetriebe,69200,525,Limousine,Benzin,Zuzwil,Mercedes-Benz,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,5b711a5b-d801-44e5-8a9d-15feb6fad90d,9.9,l/100km
null,1987,2,schwarz,null,10,4,null,2301,Occasion,null,Black,Hinterradantrieb,Schaltgetriebe manuell,88000,195,Limousine,Benzin,Zuzwil,BMW,M3,M3,M3,BMW M3,7c50d116-ac7d-499e-8f90-e1d38d7a67f5,null,null
G,2003,2,schwarz,353 g/km,11,4,14.7 l/100km,5513,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,41100,500,Coupé,Benzin,Zuzwil,Mercedes-Benz,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,5bad9669-3903-424a-b2be-6c2a1770b1e2,14.7,l/100km
G,1998,4,beige,285 g/km,5,5,11.9 l/100km,3996,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,100,284,Limousine,Benzin,Zuzwil,Daimler,V8,V8 4.0,V8 4.0,DAIMLER V8 4.0,71c89d0d-8a0a-4929-ad30-d9d421f7ed02,11.9,l/100km
null,2001,5,null,238 g/km,5,5,9.9 l/100km,2979,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automatik-Getriebe,120900,231,Kombi,Benzin,Zuzwil,BMW,530,530i Touring,530i Touring,BMW 530i Touring,48e75bba-369f-488b-a6de-2249535011fd,9.9,l/100km
G,1997,5,schwarz,230 g/km,4,5,9.7 l/100km,2793,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe manuell,38000,193,Kombi,Benzin,Zuzwil,BMW,528,528i Touring,528i Touring,BMW 528i Touring,dbca1801-b322-4b8c-bf41-8a8144cc2913,9.7,l/100km
G,1999,2,beige,520 g/km,12,4,22.3 l/100km,5474,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,18200,442,Coupé,Benzin,Zuzwil,Ferrari,456,456M GTA,456M GTA,FERRARI 456M GTA,0ab28c16-6cf5-4f5e-816e-6f4c3af18a06,22.3,l/100km
null,1994,2,beige,null,1,4,null,6749,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,60000,360,Coupé,Benzin,Zuzwil,Bentley,CONTINENTAL,Continental R Coupé,Continental R Coupé,BENTLEY Continental R Coupé,a8f8dfab-6827-4039-ba51-7c4e5e85972e,null,null
G,2007,2,schwarz,495 g/km,3,2,21.3 l/100km,6496,Occasion,"""Ab MFK""",Blue,Allrad,Automatisiertes Schaltgetriebe,33000,641,Coupé,Benzin,Zuzwil,Lamborghini,MURCIÉLAGO,Murciélago LP640-4 Cpé,Murciélago LP640-4 Cpé,LAMBORGHINI Murciélago LP640-4 Cpé,8a35e705-3f9b-4065-bcbc-aadd608f6bad,21.3,l/100km
null,1992,2,schwarz,null,2,0,null,4971,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,129700,320,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,121d4859-3910-4393-89a5-5859290c8ed1,null,null
null,1983,2,beige,null,8,4,null,2663,Occasion,"""Ab MFK""",Black,null,Schaltgetriebe,128500,150,Coupé,Benzin,Zuzwil,Renault,ALPINE,ALPINE V6,V6,RENAULT ALPINE V6,f6c9f3eb-ca94-416f-9dae-01d27dc53cf9,null,null
null,1990,4,schwarz,null,9,5,null,1993,Occasion,"""Ab MFK""",Black,Allrad,Schaltgetriebe manuell,164400,220,Limousine,Benzin,Zuzwil,Ford,SIERRA,Sierra 2.0i Cosworth 4x4,Sierra 2.0i Cosworth 4x4,FORD Sierra 2.0i Cosworth 4x4,ba0d8b26-14f2-4375-a216-0fe6356513f9,null,null
G,2006,5,schwarz,326 g/km,8,5,13.6 l/100km,4163,Occasion,"""Ab MFK""",Black,Allrad,Schaltgetriebe manuell,117400,420,Kombi,Benzin,Zuzwil,Audi,RS4,RS4 Avant 4.2 V8 quattro,RS4 Avant 4.2 V8 quattro,AUDI RS4 Avant 4.2 V8 quattro,77fd6bf1-a240-4059-9d67-0d08b6533275,13.6,l/100km
G,2004,2,schwarz,274 g/km,3,4,11.3 l/100km,3596,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe manuell,61400,345,Coupé,Benzin,Zuzwil,Porsche,911,911 Carrera Jubilé 40,911 Carrera Jubilé 40,PORSCHE 911 Carrera Jubilé 40,68c953f7-2035-4352-bfb3-7b3d7761d7e3,11.3,l/100km
G,2002,4,grau,374 g/km,11,5,15.6 l/100km,5998,Occasion,"""Ab MFK""",Black,Allrad,Automat sequentiell,15900,420,Limousine,Benzin,Zuzwil,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,e9e93c75-c1a0-41ce-9317-d137a1369a02,15.6,l/100km
null,1999,2,schwarz,317 g/km,1,2,13.4 l/100km,3199,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,70900,231,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 320,SL 320,SL 320,MERCEDES-BENZ SL 320,3d88c012-2da5-4039-8507-8bbd335b185d,13.4,l/100km
G,2011,2,rot,326 g/km,11,2,13.8 l/100km,3996,Occasion,null,Black,Hinterradantrieb,Schaltgetriebe manuell,6300,500,Coupé,Benzin,Sursee,Porsche,911,911 GT3 RS,911 GT3 RS,PORSCHE 911 GT3 RS,11381c2d-fd3d-44c3-a2c1-7fd9985d40da,13.8,l/100km
G,2010,4,schwarz,295 g/km,3,5,12.6 l/100km,6209,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat sequentiell,7400,525,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 63 AMG,E 63 AMG,E 63 AMG,MERCEDES-BENZ E 63 AMG,33a7e99d-53bf-4651-b14b-92ae3a2995ae,12.6,l/100km
null,1999,2,blau,null,5,4,11.8 l/100km,3387,Occasion,"""Ab MFK""",Black,Allrad,Automatik-Getriebe,77800,300,Coupé,Benzin,Zuzwil,Porsche,911,911 Carrera 4,911 Carrera 4,PORSCHE 911 Carrera 4,57d7662d-fe05-44d6-955a-5b29e9f235cf,11.8,l/100km
G,2001,5,weiss,288 g/km,3,5,12.0 l/100km,2671,Occasion,"""Ab MFK""",Blue,Allrad,Schaltgetriebe manuell,50000,380,Kombi,Benzin,Zuzwil,Audi,RS4,RS4 Avant quattro,RS4 Avant quattro,AUDI RS4 Avant quattro,c554cbe6-7b81-45c9-beec-7b4126a920de,12.0,l/100km
null,1995,2,beige,null,9,0,null,5984,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,75200,394,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,4abd1822-39c9-4e73-8c1f-b10e9905ab1f,null,null
null,1998,4,schwarz,292 g/km,11,5,12.1 l/100km,4398,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automatik-Getriebe,93000,286,Limousine,Benzin,Zuzwil,BMW,540,540i,540i,BMW 540i,f8456f1a-75c3-4a4d-981a-6755973f520d,12.1,l/100km
null,2009,0,schwarz,null,1,0,null,1299,Occasion,"""Rennwagen""",Black,Hinterradantrieb,Schaltgetriebe,999,0,Limousine,Benzin,Zuzwil,Trabant,,1300S Trabusa,1300S Trabusa,TRABANT 1300S Trabusa,7274985e-d897-4224-a7e4-612d99942929,null,null
G,2009,5,anthrazit,190 g/km,1,5,7.9 l/100km,1984,Occasion,"""Ab MFK""",Black,Vorderradantrieb,Schaltgetriebe manuell,53300,200,Limousine,Benzin,Zuzwil,SEAT,LEON,Leon 2.0 TSI FR,Leon 2.0 TSI FR,SEAT Leon 2.0 TSI FR,cf24d430-c4e8-4ab1-aae3-02b5d2e547bf,7.9,l/100km
null,1974,2,schwarz,null,3,2,null,5343,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,49200,269,Cabriolet,Benzin,Zuzwil,Jaguar,E,E E-Type III,E-Type III,JAGUAR E E-Type III,9dd736e7-ff5e-42e6-82f2-018126b00e09,null,null
G,2015,2,schwarz,370 g/km,3,2,16.0 l/100km,6498,Neu,"""Ab MFK"", ""Direkt-/Parallelimport""",Black,Allrad,Automatisiertes Schaltgetriebe,90,700,Cabriolet,Benzin,Zuzwil,Lamborghini,AVENTADOR,Aventador LP700-4 Rds,Aventador LP700-4 Rds,LAMBORGHINI Aventador LP700-4 Rds,f4e91cc2-ad62-48dd-ac9d-cb66a4da789e,16.0,l/100km
G,2003,4,schwarz,317 g/km,3,5,13.2 l/100km,5439,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,121900,500,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 55 AMG,S 55 AMG,S 55 AMG,MERCEDES-BENZ S 55 AMG,13550787-4913-4723-ae45-15b4838cf0f6,13.2,l/100km
G,2000,5,grau,335 g/km,12,5,13.9 l/100km,4398,Occasion,"""Ab MFK""",Black,Allrad,Automat sequentiell,3600,286,SUV / Geländewagen,Benzin,Zuzwil,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,4e6a7341-8753-462c-b186-2c7d2a16f39b,13.9,l/100km
G,2004,4,blau,null,7,5,15.8 l/100km,4244,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automatisiertes Schaltgetriebe,56600,400,Limousine,Benzin,Zuzwil,Maserati,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,172bf426-e18e-461b-9517-562dced35cd9,15.8,l/100km
G,2003,5,schwarz,350 g/km,10,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",Black,Allrad,Automat sequentiell,40900,450,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,5e4b028c-3907-4e7a-a878-ced3eec7aa6f,14.6,l/100km
null,1980,2,mehrfarbig,null,4,4,null,2664,Occasion,"""Ab MFK""",Blue,Hinterradantrieb,Schaltgetriebe manuell,108000,150,Coupé,Benzin,Zuzwil,Renault,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,9d4772db-716f-422d-977c-20e1e5c40dae,null,null
G,2009,5,schwarz,333 g/km,3,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",Black,Allrad,Automat,29500,700,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,83837dd5-997c-463d-88d9-fe8f626078d0,14.0,l/100km
G,2003,5,beige,378 g/km,8,5,15.7 l/100km,4511,Occasion,"""Ab MFK""",Black,Allrad,Automat sequentiell,114000,450,SUV / Geländewagen,Benzin,Zuzwil,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,2c0397dc-a31f-4929-b0c4-b474c55bcecd,15.7,l/100km
G,2003,4,beige,330 g/km,1,5,13.6 l/100km,5972,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat sequentiell,94500,445,Limousine,Benzin,Zuzwil,BMW,760,760i L,760i L,BMW 760i L,2809f05d-adfd-414a-a27e-171cbbd11cc0,13.6,l/100km
G,2006,5,null,195 g/km,8,5,8.1 l/100km,2035,Occasion,"""Ab MFK""",Black,Vorderradantrieb,Schaltgetriebe manuell,60500,193,Kompaktvan / Minivan,Benzin,Zuzwil,Mercedes-Benz,B 200,B 200 T Sailing Edition,B 200 T Sailing Edition,MERCEDES-BENZ B 200 T Sailing Edition,060b7705-73b8-4728-80aa-2953de6ac903,8.1,l/100km
G,2006,4,schwarz,370 g/km,12,5,15.8 l/100km,4244,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automatisiertes Schaltgetriebe,9800,400,Limousine,Benzin,Zuzwil,Maserati,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,a86ca108-b02b-4ec4-852f-faacca35293f,15.8,l/100km
G,2007,2,schwarz,238 g/km,7,4,9.9 l/100km,2979,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe manuell,77500,306,Cabriolet,Benzin,Zuzwil,BMW,335,335i,335i,BMW 335i,340b0d32-fc43-4754-9bef-5c42a6103b1f,9.9,l/100km
G,2005,2,schwarz,288 g/km,4,2,12.0 l/100km,5439,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat sequentiell,42500,360,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SLK 55 AMG,SLK 55 AMG,SLK 55 AMG,MERCEDES-BENZ SLK 55 AMG,6ebe68f0-31ea-487c-bc28-148bb977be13,12.0,l/100km
G,2005,5,beige,378 g/km,10,5,15.7 l/100km,4511,Occasion,"""Ab MFK""",Black,Allrad,Automat sequentiell,64500,450,SUV / Geländewagen,Benzin,Zuzwil,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,908010cb-5bf7-4981-a85f-ba09154bafd6,15.7,l/100km
G,2000,4,braun,456 g/km,2,5,19.2 l/100km,6761,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,111600,405,Limousine,Benzin,Zuzwil,Bentley,ARNAGE,Arnage Red Label,Arnage Red Label,BENTLEY Arnage Red Label,a17b1f58-bec9-4dfd-a8b6-c92daa15f01e,19.2,l/100km
G,2008,3,schwarz,188 g/km,8,4,7.9 l/100km,1984,Occasion,"""Ab MFK"", ""Tuning""",Black,Allrad,Automatisiertes Schaltgetriebe,29300,272,Coupé,Benzin,Zuzwil,Audi,TT,TTS Cpé 2.0 TFSI quattro,TTS Cpé 2.0 TFSI quattro,AUDI TTS Cpé 2.0 TFSI quattro,247b8140-5cc2-4e2d-9d4d-5e96a695cd60,7.9,l/100km
G,2003,2,schwarz,346 g/km,6,2,14.4 l/100km,5513,Occasion,"""Ab MFK""",Blue,Hinterradantrieb,Automat,77700,600,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,7d5b2ffb-b022-485b-8809-3f29b3e9a6d3,14.4,l/100km
G,2000,2,schwarz,321 g/km,6,4,13.4 l/100km,5786,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,103800,367,Coupé,Benzin,Zuzwil,Mercedes-Benz,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,1f40c078-727f-4b3e-9684-10cd332c5273,13.4,l/100km
null,1983,3,braun,null,12,4,null,1397,Occasion,"""Ab MFK""",Black,Vorderradantrieb,Schaltgetriebe manuell,159700,108,Kleinwagen,Benzin,Zuzwil,Renault,R5,R5 1400 Alpine Turbo,R5 1400 Alpine Turbo,RENAULT R5 1400 Alpine Turbo,13832809-ce6d-43aa-9003-f05bf2d4e6e6,null,null
G,2002,5,grau,350 g/km,2,5,14.6 l/100km,4966,Occasion,"""Ab MFK""",Black,Allrad,Automat,118000,292,SUV / Geländewagen,Benzin,Zuzwil,Mercedes-Benz,ML 500,ML 500,ML 500,MERCEDES-BENZ ML 500,871f90dd-a348-44a5-bf7f-a9b380bef69e,14.6,l/100km
null,1973,3,schwarz,null,3,4,null,2632,Occasion,null,Black,Hinterradantrieb,Schaltgetriebe,36100,150,Coupé,Benzin,Zuzwil,Ford,CAPRI,CAPRI RS 2600,RS 2600,FORD CAPRI RS 2600,fe4980a3-1827-44bd-90ad-dcaa72a33c66,null,null
null,1997,4,schwarz,315 g/km,3,5,13.5 l/100km,4973,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,70700,347,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 50 AMG,E 50 AMG Avantgarde,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,4174361e-ba38-42a2-8bc9-34976cd18229,13.5,l/100km
G,2005,4,weiss,357 g/km,5,5,14.8 l/100km,4999,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automatisiertes Schaltgetriebe,21700,503,Limousine,Benzin,Zuzwil,BMW,M5,M5,M5,BMW M5,d5f06910-06a7-4751-b5dd-ea169b7e4f65,14.8,l/100km
G,1998,4,schwarz,355 g/km,10,5,14.9 l/100km,4619,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,94400,347,Limousine,Benzin,Zuzwil,Bmw-Alpina,5 SERIES,B10 4.6 S.Tronic,B10 4.6 S.Tronic,BMW-ALPINA B10 4.6 S.Tronic,a39e04a8-7ca3-455a-a5a1-fef3a7f9966f,14.9,l/100km
null,1994,3,mehrfarbig,null,4,5,null,1992,Occasion,"""Ab MFK"", ""Tuning""",Black,Allrad,Schaltgetriebe manuell,11000,220,Limousine,Benzin,Zuzwil,Ford,ESCORT,Escort 2.0i RS Cosworth,Escort 2.0i RS Cosworth,FORD Escort 2.0i RS Cosworth,7f9e1695-15dc-4fea-bf02-0f741e94ff47,null,null
null,1998,4,schwarz,301 g/km,2,5,12.6 l/100km,5439,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,63400,354,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,a2a0d8ed-3d90-40e4-8b96-3334af4b9194,12.6,l/100km
null,1974,2,schwarz,null,7,4,null,1990,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe manuell,134000,170,Limousine,Benzin,Zuzwil,BMW,2002,2002 Turbo,Turbo,BMW 2002 Turbo,459a3838-de59-41b5-99ba-10f2a9dff624,null,null
null,1998,4,grau,327 g/km,3,5,14.2 l/100km,5379,Occasion,"""Ab MFK""",Blue,Hinterradantrieb,Automat sequentiell,60700,327,Limousine,Benzin,Zuzwil,BMW,750,750i,750i,BMW 750i,1fa96584-9ab4-42c5-a34a-7ea855bee037,14.2,l/100km
G,2006,4,schwarz,370 g/km,10,5,15.8 l/100km,4244,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automatisiertes Schaltgetriebe,24300,400,Limousine,Benzin,Zuzwil,Maserati,QUATTROPORTE,Quattroporte 4.2 Sport GT,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,afb34f04-5367-4838-9474-bb79bfbbee24,15.8,l/100km
G,2009,5,schwarz,316 g/km,1,5,13.6 l/100km,6208,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat sequentiell,57400,457,Kombi,Benzin,Zuzwil,Mercedes-Benz,C 63 AMG,C 63 AMG Avantgarde,C 63 AMG Avantgarde,MERCEDES-BENZ C 63 AMG Avantgarde,cfc02b35-eda5-4a3f-9768-f3392b34cdbe,13.6,l/100km
null,1995,4,beige,null,12,5,null,6761,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,124900,250,Limousine,Benzin,Zuzwil,Bentley,BROOKLANDS,Brooklands,Brooklands,BENTLEY Brooklands,20ecc462-e939-48e0-b3ab-8c091b62504b,null,null
G,2008,4,schwarz,370 g/km,4,5,15.8 l/100km,4244,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automatisiertes Schaltgetriebe,58900,400,Limousine,Benzin,Zuzwil,Maserati,QUATTROPORTE,Quattroporte 4.2 Sport GT,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,4370127c-847d-4fcf-a896-10cca6a50c7e,15.8,l/100km
G,2009,4,schwarz,295 g/km,6,5,12.6 l/100km,6209,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",Black,Hinterradantrieb,Automatisiertes Schaltgetriebe,34500,525,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 63 AMG,E 63 AMG,E 63 AMG,MERCEDES-BENZ E 63 AMG,8a5f3bae-2995-4952-8cfb-61f0bab0e368,12.6,l/100km
G,2007,2,schwarz,358 g/km,2,2,15.0 l/100km,4282,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe manuell,35500,385,Coupé,Benzin,Zuzwil,Aston Martin,V8 Vantage,V8 Vantage 4.3,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,740da275-88dd-4760-9660-ef06aa805479,15.0,l/100km
G,2012,4,schwarz,252 g/km,6,5,10.8 l/100km,4395,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat sequentiell,4950,507,Limousine,Benzin,Zuzwil,Bmw-Alpina,5 SERIES,B5 BiTurbo 4.4 V8,B5 BiTurbo 4.4 V8,BMW-ALPINA B5 BiTurbo 4.4 V8,e44b44cd-6012-4dc2-85ea-2bea8d343e1d,10.8,l/100km
G,2011,5,schwarz,270 g/km,1,5,11.5 l/100km,4806,Occasion,"""Ab MFK""",Black,Allrad,Automat sequentiell,39000,500,SUV / Geländewagen,Benzin,Zuzwil,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,2f598375-bd5e-41b4-82da-e11c5104af3c,11.5,l/100km
G,1999,2,weiss,340 g/km,5,4,12.6 l/100km,3996,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,89666,363,Coupé,Benzin,Zuzwil,Jaguar,XK,XKR S/C,XKR S/C,JAGUAR XKR S/C,1134476a-920e-4169-8fc0-30cd2b914ada,12.6,l/100km
G,2006,2,schwarz,324 g/km,3,2,13.5 l/100km,5439,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat sequentiell,49000,517,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,47fa8120-6b03-4ff0-943c-e0d3b9b41a95,13.5,l/100km
null,2012,2,schwarz,null,3,4,null,5409,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",Other,Hinterradantrieb,Schaltgetriebe,92000,557,Coupé,Benzin,Zuzwil,Ford (Usa),MUSTANG,Mustang Shelby GT500,Shelby GT500,FORD (USA) Mustang Shelby GT500,b76bb35d-8d54-4a20-8603-0b101796a10c,null,null
null,1993,2,mehrfarbig,null,4,2,null,5707,Occasion,"""Ab MFK""",Blue,Hinterradantrieb,Schaltgetriebe manuell,49500,492,Coupé,Benzin,Porrentruy,Lamborghini,DIABLO,Diablo 5.7,Diablo 5.7,LAMBORGHINI Diablo 5.7,47652737-d779-41a9-b143-feac865fad39,null,null
null,2001,5,schwarz,316 g/km,5,5,13.2 l/100km,3165,Occasion,null,Black,Allrad,Automatik-Getriebe,153900,205,SUV / Geländewagen,Benzin,Zuzwil,Opel,FRONTERA,Frontera 3.2i V6 Limited,Frontera 3.2i V6 Limited,OPEL Frontera 3.2i V6 Limited,f30b5ca4-c11a-4fbc-8217-ed40b40cabb3,13.2,l/100km
G,2007,2,schwarz,358 g/km,7,2,15.0 l/100km,4282,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Schaltgetriebe manuell,28800,385,Coupé,Benzin,Zuzwil,Aston Martin,V8 Vantage,V8 Vantage 4.3,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,dc47060b-b819-41bb-b4f9-ea77a5774db5,15.0,l/100km
null,2006,2,schwarz,null,10,2,null,5439,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat sequentiell,25000,400,Coupé,Benzin,Zuzwil,Mercedes-Benz,SLK 55 AMG,SLK 55 AMG Black Series,Black Series,MERCEDES-BENZ SLK 55 AMG Black Series,c6ed97b4-f85e-4c44-9158-a0ead20ca9b1,null,null
null,1994,2,schwarz,null,7,2,13.1 l/100km,5730,Occasion,"""Ab MFK""",Black,Hinterradantrieb,Automat,68200,282,Cabriolet,Benzin,Zuzwil,Chevrolet,CORVETTE,Corvette 5.7 LT1 Convert.,Corvette 5.7 LT1 Convert.,CHEVROLET Corvette 5.7 LT1 Convert.,48571570-66e2-4116-af0a-d12127c22fbb,13.1,l/100km
